match,market,question,prob,pct,source,note,commence,match_id,weather_adj,home_adv,referee,ref_card_factor,value,tier
Japan vs Sweden,Cards,Will there be over 3.5 total cards?,0.3349,33.5,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.165,MEDIUM
Japan vs Sweden,Cards,Will there be over 4.5 total cards?,0.1715,17.2,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.329,MEDIUM
Japan vs Sweden,Corners,Will Japan win more corners than Sweden?,0.5501,55.0,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.05,SKIP
Japan vs Sweden,Corners,Will there be over 10.5 total corners?,0.1552,15.5,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.345,MEDIUM
Japan vs Sweden,Corners,Will there be over 8.5 total corners?,0.3653,36.5,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.135,MEDIUM
Japan vs Sweden,Corners,Will there be over 9.5 total corners?,0.2466,24.7,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.253,MEDIUM
Japan vs Sweden,Correct Score,Will the score be Japan 0-0 Sweden?,0.1006,10.1,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.18,MEDIUM
Japan vs Sweden,Correct Score,Will the score be Japan 0-1 Sweden?,0.0769,7.7,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.19,MEDIUM
Japan vs Sweden,Correct Score,Will the score be Japan 1-0 Sweden?,0.1379,13.8,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.163,MEDIUM
Japan vs Sweden,Correct Score,Will the score be Japan 1-1 Sweden?,0.1269,12.7,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.168,MEDIUM
Japan vs Sweden,Correct Score,Will the score be Japan 2-0 Sweden?,0.1065,10.6,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.177,MEDIUM
Japan vs Sweden,Correct Score,Will the score be Japan 2-1 Sweden?,0.091,9.1,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.184,MEDIUM
Japan vs Sweden,Double Chance,Japan or Draw (1X),0.7894,78.9,sharp:pinnacle,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.26,MEDIUM
Japan vs Sweden,Double Chance,Japan or Sweden (12),0.7277,72.8,sharp:pinnacle,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.205,MEDIUM
Japan vs Sweden,Double Chance,Sweden or Draw (X2),0.483,48.3,sharp:pinnacle,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.015,SKIP
Japan vs Sweden,First To Score,Will Japan score first?,0.5718,57.2,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.045,SKIP
Japan vs Sweden,First To Score,Will Sweden score first?,0.3276,32.8,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.109,SKIP
Japan vs Sweden,First To Score,Will there be no goals (0-0)?,0.1006,10.1,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.252,MEDIUM
Japan vs Sweden,Fouls,Will Japan commit more fouls than Sweden?,0.3623,36.2,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.138,MEDIUM
Japan vs Sweden,Fouls,Will Japan commit over 11.5 fouls?,0.2813,28.1,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.219,MEDIUM
Japan vs Sweden,Fouls,Will Sweden commit over 11.5 fouls?,0.4093,40.9,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.091,SKIP
Japan vs Sweden,Fouls,Will there be over 20.5 total fouls?,0.5037,50.4,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.004,SKIP
Japan vs Sweden,Fouls,Will there be over 22.5 total fouls?,0.3357,33.6,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.164,MEDIUM
Japan vs Sweden,Fouls,Will there be over 24.5 total fouls?,0.1991,19.9,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.301,MEDIUM
Japan vs Sweden,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.001,SKIP
Japan vs Sweden,Handicap,Will Japan avoid losing by 2+ (+1.5)?,0.9308,93.1,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.33,MEDIUM
Japan vs Sweden,Handicap,Will Japan win by 2+ goals?,0.2666,26.7,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.179,MEDIUM
Japan vs Sweden,Handicap,Will Japan win by 3+ goals?,0.107,10.7,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.301,MEDIUM
Japan vs Sweden,Handicap,Will Sweden avoid losing by 2+ (+1.5)?,0.7334,73.3,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.179,MEDIUM
Japan vs Sweden,Handicap,Will Sweden win by 2+ goals?,0.0692,6.9,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.33,MEDIUM
Japan vs Sweden,Moneyline,Will Japan win the match?,0.517,51.7,sharp:pinnacle,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.014,SKIP
Japan vs Sweden,Moneyline,Will Sweden win the match?,0.2106,21.1,sharp:pinnacle,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.232,MEDIUM
Japan vs Sweden,Moneyline,Will the match end in a draw?,0.2723,27.2,sharp:pinnacle,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.182,MEDIUM
Japan vs Sweden,Offsides,Will Japan be caught offside 2 or more times?,0.5478,54.8,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.048,SKIP
Japan vs Sweden,Offsides,Will Japan be caught offside more often than Sweden?,0.4739,47.4,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.026,SKIP
Japan vs Sweden,Offsides,Will Sweden be caught offside 2 or more times?,0.4154,41.5,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.085,SKIP
Japan vs Sweden,Offsides,Will there be over 2.5 total offsides?,0.6319,63.2,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.132,MEDIUM
Japan vs Sweden,Offsides,Will there be over 3.5 total offsides?,0.4101,41.0,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.09,SKIP
Japan vs Sweden,Offsides,Will there be over 4.5 total offsides?,0.2296,23.0,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.27,MEDIUM
Japan vs Sweden,Shots,Will Japan have more shots on target than Sweden?,0.3941,39.4,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.106,SKIP
Japan vs Sweden,Shots,Will Japan have more shots than Sweden?,0.4634,46.3,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.037,SKIP
Japan vs Sweden,Shots,Will there be over 20.5 total shots?,0.5312,53.1,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.031,SKIP
Japan vs Sweden,Shots,Will there be over 24.5 total shots?,0.2195,21.9,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.28,MEDIUM
Japan vs Sweden,Shots,Will there be over 7.5 total shots on target?,0.332,33.2,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.168,MEDIUM
Japan vs Sweden,Shots,Will there be over 8.5 total shots on target?,0.2123,21.2,teamstat,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.288,MEDIUM
Japan vs Sweden,Team Total,Will Japan score over 0.5?,0.7751,77.5,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.198,MEDIUM
Japan vs Sweden,Team Total,Will Japan score over 1.5?,0.4395,43.9,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.044,SKIP
Japan vs Sweden,Team Total,Will Sweden score over 0.5?,0.5747,57.5,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.054,SKIP
Japan vs Sweden,Team Total,Will Sweden score over 1.5?,0.211,21.1,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.208,MEDIUM
Japan vs Sweden,Total Goals,Will total goals be over 1.5?,0.6847,68.5,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.066,SKIP
Japan vs Sweden,Total Goals,Will total goals be over 2.5?,0.4163,41.6,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.03,SKIP
Japan vs Sweden,Total Goals,Will total goals be over 3.5?,0.2102,21.0,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.104,SKIP
Japan vs Sweden,Total Goals O/E,Will the total goals be even?,0.5143,51.4,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.001,SKIP
Japan vs Sweden,Total Goals O/E,Will the total goals be odd?,0.4857,48.6,poisson,,2026-06-25T23:00:00Z,0ed0233bddc4eafc8507f86a9c17b998,0.833,0.0,,1.0,0.001,SKIP
Tunisia vs Netherlands,1st Half,Will Netherlands lead at half-time?,0.685,68.5,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.142,MEDIUM
Tunisia vs Netherlands,1st Half,Will Tunisia lead at half-time?,0.0721,7.2,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.327,MEDIUM
Tunisia vs Netherlands,1st Half,Will it be level at half-time?,0.2428,24.3,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.197,MEDIUM
Tunisia vs Netherlands,1st Half,Will there be over 0.5 goals in the 1st half?,0.8499,85.0,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.268,MEDIUM
Tunisia vs Netherlands,1st Half,Will there be over 1.5 goals in the 1st half?,0.5743,57.4,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.057,SKIP
Tunisia vs Netherlands,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.6821,68.2,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.139,MEDIUM
Tunisia vs Netherlands,BTTS,Will NOT both teams score?,0.4864,48.6,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.006,SKIP
Tunisia vs Netherlands,BTTS,Will both teams score?,0.5136,51.4,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.006,SKIP
Tunisia vs Netherlands,Cards,Will Tunisia receive more cards than Netherlands?,0.4186,41.9,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.081,SKIP
Tunisia vs Netherlands,Cards,Will there be over 2.5 total cards?,0.4765,47.7,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.024,SKIP
Tunisia vs Netherlands,Cards,Will there be over 3.5 total cards?,0.2596,26.0,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.24,MEDIUM
Tunisia vs Netherlands,Cards,Will there be over 4.5 total cards?,0.1198,12.0,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.38,MEDIUM
Tunisia vs Netherlands,Corners,Will Tunisia win more corners than Netherlands?,0.4379,43.8,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.062,SKIP
Tunisia vs Netherlands,Corners,Will there be over 10.5 total corners?,0.2592,25.9,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.241,MEDIUM
Tunisia vs Netherlands,Corners,Will there be over 8.5 total corners?,0.5044,50.4,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.004,SKIP
Tunisia vs Netherlands,Corners,Will there be over 9.5 total corners?,0.3733,37.3,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.127,MEDIUM
Tunisia vs Netherlands,Correct Score,Will the score be Tunisia 0-2 Netherlands?,0.0869,8.7,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.186,MEDIUM
Tunisia vs Netherlands,Correct Score,Will the score be Tunisia 0-3 Netherlands?,0.1017,10.2,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.179,MEDIUM
Tunisia vs Netherlands,Correct Score,Will the score be Tunisia 0-4 Netherlands?,0.0893,8.9,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.185,MEDIUM
Tunisia vs Netherlands,Correct Score,Will the score be Tunisia 1-2 Netherlands?,0.0653,6.5,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.196,MEDIUM
Tunisia vs Netherlands,Correct Score,Will the score be Tunisia 1-3 Netherlands?,0.0764,7.6,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.191,MEDIUM
Tunisia vs Netherlands,Correct Score,Will the score be Tunisia 1-4 Netherlands?,0.067,6.7,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.195,MEDIUM
Tunisia vs Netherlands,Double Chance,Netherlands or Draw (X2),0.9582,95.8,sharp:pinnacle,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.412,MEDIUM
Tunisia vs Netherlands,Double Chance,Tunisia or Draw (1X),0.129,12.9,sharp:pinnacle,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.334,MEDIUM
Tunisia vs Netherlands,Double Chance,Tunisia or Netherlands (12),0.9127,91.3,sharp:pinnacle,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.371,MEDIUM
Tunisia vs Netherlands,First To Score,Will Netherlands score first?,0.811,81.1,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.196,MEDIUM
Tunisia vs Netherlands,First To Score,Will Tunisia score first?,0.1734,17.3,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.206,MEDIUM
Tunisia vs Netherlands,First To Score,Will there be no goals (0-0)?,0.03,3.0,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.296,MEDIUM
Tunisia vs Netherlands,Fouls,Will Netherlands commit over 11.5 fouls?,0.4242,42.4,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.076,SKIP
Tunisia vs Netherlands,Fouls,Will Tunisia commit more fouls than Netherlands?,0.3736,37.4,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.126,MEDIUM
Tunisia vs Netherlands,Fouls,Will Tunisia commit over 11.5 fouls?,0.3093,30.9,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.191,MEDIUM
Tunisia vs Netherlands,Fouls,Will there be over 20.5 total fouls?,0.5362,53.6,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.036,SKIP
Tunisia vs Netherlands,Fouls,Will there be over 22.5 total fouls?,0.3664,36.6,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.134,MEDIUM
Tunisia vs Netherlands,Fouls,Will there be over 24.5 total fouls?,0.2233,22.3,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.277,MEDIUM
Tunisia vs Netherlands,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.001,SKIP
Tunisia vs Netherlands,Handicap,Will Netherlands avoid losing by 2+ (+1.5)?,0.97,97.0,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.36,MEDIUM
Tunisia vs Netherlands,Handicap,Will Netherlands win by 2+ goals?,0.7218,72.2,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.17,MEDIUM
Tunisia vs Netherlands,Handicap,Will Tunisia avoid losing by 2+ (+1.5)?,0.2782,27.8,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.17,MEDIUM
Tunisia vs Netherlands,Handicap,Will Tunisia win by 2+ goals?,0.03,3.0,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.36,MEDIUM
Tunisia vs Netherlands,Handicap,Will Tunisia win by 3+ goals?,0.03,3.0,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.36,MEDIUM
Tunisia vs Netherlands,Moneyline,Will Netherlands win the match?,0.871,87.1,sharp:pinnacle,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.297,MEDIUM
Tunisia vs Netherlands,Moneyline,Will Tunisia win the match?,0.0418,4.2,sharp:pinnacle,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.367,MEDIUM
Tunisia vs Netherlands,Moneyline,Will the match end in a draw?,0.0873,8.7,sharp:pinnacle,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.33,MEDIUM
Tunisia vs Netherlands,Offsides,Will Netherlands be caught offside 2 or more times?,0.5405,54.1,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.04,SKIP
Tunisia vs Netherlands,Offsides,Will Tunisia be caught offside 2 or more times?,0.554,55.4,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.054,SKIP
Tunisia vs Netherlands,Offsides,Will Tunisia be caught offside more often than Netherlands?,0.4007,40.1,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.099,SKIP
Tunisia vs Netherlands,Offsides,Will there be over 2.5 total offsides?,0.7092,70.9,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.209,MEDIUM
Tunisia vs Netherlands,Offsides,Will there be over 3.5 total offsides?,0.4993,49.9,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.001,SKIP
Tunisia vs Netherlands,Offsides,Will there be over 4.5 total offsides?,0.3067,30.7,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.193,MEDIUM
Tunisia vs Netherlands,Shots,Will Tunisia have more shots on target than Netherlands?,0.2952,29.5,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.205,MEDIUM
Tunisia vs Netherlands,Shots,Will Tunisia have more shots than Netherlands?,0.3311,33.1,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.169,MEDIUM
Tunisia vs Netherlands,Shots,Will there be over 20.5 total shots?,0.5118,51.2,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.012,SKIP
Tunisia vs Netherlands,Shots,Will there be over 24.5 total shots?,0.205,20.5,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.295,MEDIUM
Tunisia vs Netherlands,Shots,Will there be over 7.5 total shots on target?,0.3314,33.1,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.169,MEDIUM
Tunisia vs Netherlands,Shots,Will there be over 8.5 total shots on target?,0.2118,21.2,teamstat,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.288,MEDIUM
Tunisia vs Netherlands,Team Total,Will Netherlands score over 0.5?,0.97,97.0,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.338,MEDIUM
Tunisia vs Netherlands,Team Total,Will Netherlands score over 1.5?,0.8652,86.5,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.263,MEDIUM
Tunisia vs Netherlands,Team Total,Will Tunisia score over 0.5?,0.5279,52.8,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.02,SKIP
Tunisia vs Netherlands,Team Total,Will Tunisia score over 1.5?,0.1736,17.4,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.235,MEDIUM
Tunisia vs Netherlands,Total Goals,Will total goals be over 1.5?,0.9272,92.7,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.154,MEDIUM
Tunisia vs Netherlands,Total Goals,Will total goals be over 2.5?,0.7976,79.8,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.107,SKIP
Tunisia vs Netherlands,Total Goals,Will total goals be over 3.5?,0.6157,61.6,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.042,SKIP
Tunisia vs Netherlands,Total Goals O/E,Will the total goals be even?,0.5031,50.3,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.0,SKIP
Tunisia vs Netherlands,Total Goals O/E,Will the total goals be odd?,0.4969,49.7,poisson,,2026-06-25T23:00:00Z,f3c4657daa143a0c5bd62cb370d01ce4,0.883,0.0,,1.0,0.0,SKIP
Paraguay vs Australia,1st Half,Will Australia lead at half-time?,0.1555,15.6,poisson,,2026-06-26T02:00:00Z,22f6ac06dfcc88a847920f62633e6459,0.902,-0.035,,1.0,0.264,MEDIUM
Paraguay vs Australia,1st Half,Will Paraguay lead at half-time?,0.2185,21.9,poisson,,2026-06-26T02:00:00Z,22f6ac06dfcc88a847920f62633e6459,0.902,-0.035,,1.0,0.215,MEDIUM
Paraguay vs Australia,1st Half,Will it be level at half-time?,0.6259,62.6,poisson,,2026-06-26T02:00:00Z,22f6ac06dfcc88a847920f62633e6459,0.902,-0.035,,1.0,0.096,SKIP
Paraguay vs Australia,1st Half,Will there be over 0.5 goals in the 1st half?,0.4187,41.9,poisson,,2026-06-26T02:00:00Z,22f6ac06dfcc88a847920f62633e6459,0.902,-0.035,,1.0,0.062,SKIP
Paraguay vs Australia,1st Half,Will there be over 1.5 goals in the 1st half?,0.106,10.6,poisson,,2026-06-26T02:00:00Z,22f6ac06dfcc88a847920f62633e6459,0.902,-0.035,,1.0,0.301,MEDIUM
Paraguay vs Australia,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.1465,14.7,poisson,,2026-06-26T02:00:00Z,22f6ac06dfcc88a847920f62633e6459,0.902,-0.035,,1.0,0.27,MEDIUM
Paraguay vs Australia,BTTS,Will NOT both teams score?,0.7935,79.3,poisson,,2026-06-26T02:00:00Z,22f6ac06dfcc88a847920f62633e6459,0.902,-0.035,,1.0,0.132,MEDIUM
Paraguay vs Australia,BTTS,Will both teams score?,0.2065,20.7,poisson,,2026-06-26T02:00:00Z,22f6ac06dfcc88a847920f62633e6459,0.902,-0.035,,1.0,0.132,MEDIUM
Paraguay vs Australia,Cards,Will Paraguay receive more cards than Australia?,0.4891,48.9,teamstat,,2026-06-26T02:00:00Z,22f6ac06dfcc88a847920f62633e6459,0.902,-0.035,,1.0,0.011,SKIP
